url,review_score
https://www.airbnb.co.kr/rooms/54007828?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669369345_L%2Bg40qJ4s4s%2FUMHQ,4.41
https://www.airbnb.co.kr/rooms/48826952?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669369362_p3jAWHj3sr3pxHYD,4.65
https://www.airbnb.co.kr/rooms/659698724930643660?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669369382_sj7nyb8GbDqq6jWH,4.19
https://www.airbnb.co.kr/rooms/22179832?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669369402_UBAIXGjb%2BGvA8Yoc,4.46
https://www.airbnb.co.kr/rooms/561385782348690303?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669369421_uNwdFx8xcxVDiTxF,4.77
https://www.airbnb.co.kr/rooms/40517751?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669369440_xgYEaDnBqtTdGG%2Bp,4.67
https://www.airbnb.co.kr/rooms/50808038?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669369458_FIG9bMpY9TVeOMaL,4.16
https://www.airbnb.co.kr/rooms/46225379?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669369476_Iy5PZhqDj0b%2FMboR,4.39
https://www.airbnb.co.kr/rooms/50314007?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669369496_8ClgUhA4P6GC3LSD,4.66
https://www.airbnb.co.kr/rooms/593245512397110273?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669369519_4slurLp056dSViD4,4.73
https://www.airbnb.co.kr/rooms/623406187652368918?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669369548_YENcpy8kfTdptI%2B7,4.69
https://www.airbnb.co.kr/rooms/659698724930643660?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669369568_zt2NOB%2B6AXjvfjfI,4.19
https://www.airbnb.co.kr/rooms/753936911659949469?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669369586_fq07fFTsdiQbFxce,
https://www.airbnb.co.kr/rooms/648143053804521716?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669369620_l5T97ar1bJhH%2BFKe,4.66
https://www.airbnb.co.kr/rooms/635365617014616898?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669369642_5Wp8qr0kesoYcuyD,4.55
https://www.airbnb.co.kr/rooms/40973935?adults=1&children=0&infants=0&pets=0&check_in=2022-12-16&check_out=2022-12-18&source_impression_id=p3_1669369666_LTnqpo8sZ%2FX6%2BYVj,4.48
https://www.airbnb.co.kr/rooms/32203217?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669369690_qSQ7xF30MyhevuZ2,4.35
https://www.airbnb.co.kr/rooms/20552862?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669369709_0PNIi94OywGxaJaW,4.36
https://www.airbnb.co.kr/rooms/674779831380181937?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669369731_LxbPCTRhlqO1kklH,4.92
https://www.airbnb.co.kr/rooms/726543920419139215?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669369748_gSf41GidYCsJrLE3,4.96
https://www.airbnb.co.kr/rooms/35271789?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669369771_P0f6AjGK7x51cClu,4.38
https://www.airbnb.co.kr/rooms/673265587389010995?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669369789_uOTtqAcuLVKOoY%2B4,4.49
https://www.airbnb.co.kr/rooms/22179832?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669369810_iqI%2BNjQucJYs7cyl,3.56
https://www.airbnb.co.kr/rooms/725922831136080624?adults=1&children=0&infants=0&pets=0&check_in=2022-12-16&check_out=2022-12-18&source_impression_id=p3_1669369827_bA9MT0mpF74oQAwl,4.88
https://www.airbnb.co.kr/rooms/744612330092037370?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669369856_yh%2Fr3blxvOiUdXpa,4.78
https://www.airbnb.co.kr/rooms/54007828?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669369877_yWR4heW6%2BgDhFmKK,4.41
https://www.airbnb.co.kr/rooms/766727074458100018?adults=1&children=0&infants=0&pets=0&check_in=2022-12-30&check_out=2023-01-01&source_impression_id=p3_1669369895_cH7CWxqVhfvkR4RK,
https://www.airbnb.co.kr/rooms/43089703?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669369926_osKTfFWSfIbAm%2FWX,4.4
https://www.airbnb.co.kr/rooms/40300466?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669369947_EmI3C%2Bfqdlq7kzBB,4.51
https://www.airbnb.co.kr/rooms/623406187652368918?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669369972_pLP0N3pCjin05krP,4.69
https://www.airbnb.co.kr/rooms/30194351?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669370001_ZrA%2FQZ72nmX4jc7F,4.69
https://www.airbnb.co.kr/rooms/673265587389010995?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669370021_vkZFcGLI9HuYdp%2Fn,4.49
https://www.airbnb.co.kr/rooms/53776595?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669370040_N6cb5DlF8wIcL0Tj,4.56
https://www.airbnb.co.kr/rooms/44076628?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669370061_pW%2BJe1VS2bnudMLn,3.99
https://www.airbnb.co.kr/rooms/42416747?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669370080_fxWCK165fhtYuEXL,4.68
https://www.airbnb.co.kr/rooms/725922831136080624?adults=1&children=0&infants=0&pets=0&check_in=2022-12-16&check_out=2022-12-18&source_impression_id=p3_1669370100_ZUlQH%2BTGTxtku6%2Fk,4.88
https://www.airbnb.co.kr/rooms/652739446184398473?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669370129_1OqlgOVmDk1o52lF,4.76
https://www.airbnb.co.kr/rooms/50607011?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669370151_JUbiQ9w753eY80wj,4.71
https://www.airbnb.co.kr/rooms/594504782648754887?adults=1&children=0&infants=0&pets=0&check_in=2022-12-16&check_out=2022-12-18&source_impression_id=p3_1669370174_YmCFPAJC70qCKT5b,4.59
https://www.airbnb.co.kr/rooms/675700933929126090?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669370196_JPge%2BvzZOt1TqzVw,4.84
https://www.airbnb.co.kr/rooms/54007828?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669370215_Gzn02KdQfrtr0uDU,4.41
https://www.airbnb.co.kr/rooms/48826952?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669370235_uXBtWSSNViCFCpbb,4.65
https://www.airbnb.co.kr/rooms/659698724930643660?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669370255_eubdoGuAry2cuA%2FQ,4.19
https://www.airbnb.co.kr/rooms/22179832?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669370275_4xBff4r3AfmdJqXc,4.46
https://www.airbnb.co.kr/rooms/561385782348690303?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669370295_CU%2BsFzH9E%2BcdjXAS,4.77
https://www.airbnb.co.kr/rooms/40517751?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669370313_zyXjtDtlzE2GY1zv,4.67
https://www.airbnb.co.kr/rooms/50808038?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669370333_u1MVAviYhHYBQg%2BR,4.16
https://www.airbnb.co.kr/rooms/46225379?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669370350_RqcfBk8WJboc8mUu,4.39
https://www.airbnb.co.kr/rooms/50314007?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669370371_vAwFgvSSAsvbOZ%2B7,4.66
https://www.airbnb.co.kr/rooms/765573477359199674?adults=1&children=0&infants=0&pets=0&check_in=2022-12-30&check_out=2023-01-01&source_impression_id=p3_1669290022_hK0ix3Jj0GPN5OQT,
https://www.airbnb.co.kr/rooms/31011798?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669290060_fXR5hvYCH%2FzpgZLL,4.49
https://www.airbnb.co.kr/rooms/32316447?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669290081_0ixx8usdPUyQS47L,4.58
https://www.airbnb.co.kr/rooms/27073168?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669290101_ZwXN7hu6eHXmEnUN,4.37
https://www.airbnb.co.kr/rooms/765527435334017163?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669290123_MU5y40bQm%2FJKY1i3,
https://www.airbnb.co.kr/rooms/39351428?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669290161_bv1eJxN%2FuC6WC8EM,4.56
https://www.airbnb.co.kr/rooms/42590036?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669290181_jW5BXTTtgvVxvW8h,4.57
https://www.airbnb.co.kr/rooms/662684816471147330?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290200_5JynxORzJuWZ3roZ,4.95
https://www.airbnb.co.kr/rooms/53248971?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669290222_hi8y9A3TJPQD8Akr,4.68
https://www.airbnb.co.kr/rooms/571275646211212319?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290245_XqmsvSCHNkXzWoup,
https://www.airbnb.co.kr/rooms/638214077528972825?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669290268_Yq0KjPXo3SVWGuG4,4.77
https://www.airbnb.co.kr/rooms/719006157509951156?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290289_tCIhYV65iSJwFV2t,4.91
https://www.airbnb.co.kr/rooms/50248035?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669290317_GD8IIa%2FSYdPFKF%2B6,4.84
https://www.airbnb.co.kr/rooms/15237676?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669290339_8SwGrPdCLQKlp4OZ,4.14
https://www.airbnb.co.kr/rooms/35010465?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669290362_3vsmyBt60vKqT7jY,4.3
https://www.airbnb.co.kr/rooms/612042606019683036?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669290381_ey5sXKNTZCgQ7umo,4.46
https://www.airbnb.co.kr/rooms/22089210?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290403_Y6lmvW2E7SllZqpe,4.72
https://www.airbnb.co.kr/rooms/579946452279376543?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669290422_OTdGSkGv6ISORHOp,4.72
https://www.airbnb.co.kr/rooms/22155539?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290444_dty85OakLNwq7oyS,4.73
https://www.airbnb.co.kr/rooms/20225585?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669290465_4Tyi5UbWcJ1debkz,4.38
https://www.airbnb.co.kr/rooms/765573477359199674?adults=1&children=0&infants=0&pets=0&check_in=2022-12-30&check_out=2023-01-01&source_impression_id=p3_1669290022_hK0ix3Jj0GPN5OQT,
https://www.airbnb.co.kr/rooms/31011798?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669290060_fXR5hvYCH%2FzpgZLL,4.49
https://www.airbnb.co.kr/rooms/32316447?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669290081_0ixx8usdPUyQS47L,4.58
https://www.airbnb.co.kr/rooms/27073168?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669290101_ZwXN7hu6eHXmEnUN,4.37
https://www.airbnb.co.kr/rooms/765527435334017163?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669290123_MU5y40bQm%2FJKY1i3,
https://www.airbnb.co.kr/rooms/39351428?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669290161_bv1eJxN%2FuC6WC8EM,4.56
https://www.airbnb.co.kr/rooms/42590036?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669290181_jW5BXTTtgvVxvW8h,4.57
https://www.airbnb.co.kr/rooms/662684816471147330?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290200_5JynxORzJuWZ3roZ,4.95
https://www.airbnb.co.kr/rooms/53248971?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669290222_hi8y9A3TJPQD8Akr,4.68
https://www.airbnb.co.kr/rooms/571275646211212319?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290245_XqmsvSCHNkXzWoup,
https://www.airbnb.co.kr/rooms/638214077528972825?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669290268_Yq0KjPXo3SVWGuG4,4.77
https://www.airbnb.co.kr/rooms/719006157509951156?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290289_tCIhYV65iSJwFV2t,4.91
https://www.airbnb.co.kr/rooms/50248035?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669290317_GD8IIa%2FSYdPFKF%2B6,4.84
https://www.airbnb.co.kr/rooms/15237676?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669290339_8SwGrPdCLQKlp4OZ,4.14
https://www.airbnb.co.kr/rooms/35010465?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669290362_3vsmyBt60vKqT7jY,4.3
https://www.airbnb.co.kr/rooms/612042606019683036?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669290381_ey5sXKNTZCgQ7umo,4.46
https://www.airbnb.co.kr/rooms/22089210?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290403_Y6lmvW2E7SllZqpe,4.72
https://www.airbnb.co.kr/rooms/579946452279376543?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669290422_OTdGSkGv6ISORHOp,4.72
https://www.airbnb.co.kr/rooms/22155539?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290444_dty85OakLNwq7oyS,4.73
https://www.airbnb.co.kr/rooms/20225585?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669290465_4Tyi5UbWcJ1debkz,4.38
https://www.airbnb.co.kr/rooms/41865553?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290489_Ry3rqVqK2AjysqNY,4.57
https://www.airbnb.co.kr/rooms/32996608?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669290548_jPdcdBml79OejY90,4.47
https://www.airbnb.co.kr/rooms/43089357?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290568_3%2BJLPY0Q1PkNmI1q,4.15
https://www.airbnb.co.kr/rooms/42440929?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669290589_Y2ZTRpdq%2BgM8glIm,4.49
https://www.airbnb.co.kr/rooms/19217227?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290610_YyGrFpIp12sfzLEr,4.83
https://www.airbnb.co.kr/rooms/734729422644525805?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669290631_t90wqwoqZ4u5cX02,4.52
https://www.airbnb.co.kr/rooms/37438446?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669290660_lEDT2Am0HZSNvaLk,4.47
https://www.airbnb.co.kr/rooms/640398360627602926?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669290686_%2FUzBcka3nqNX2RlP,4.22
https://www.airbnb.co.kr/rooms/721511623622195224?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669290712_W9YA5zSD8dozTuT5,
https://www.airbnb.co.kr/rooms/35438787?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669290750_XOJdBsVLuYhHQT%2BH,4.49
https://www.airbnb.co.kr/rooms/744612330092037370?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290777_uNyjuZuhchWaK3%2Bf,4.78
https://www.airbnb.co.kr/rooms/21845064?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669290802_QEoLL1xkMbt9h%2Bnu,4.45
https://www.airbnb.co.kr/rooms/48813827?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669290827_GgSqtnMXy8VqmOVC,4.95
https://www.airbnb.co.kr/rooms/47556241?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669290854_yQ9XY8VvjHj1crKX,3.33
https://www.airbnb.co.kr/rooms/25970122?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290886_WvW0izO1idtaCsfM,4.82
https://www.airbnb.co.kr/rooms/46343778?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669290913_S%2BTgvGGQQXoHSD0C,5.03
https://www.airbnb.co.kr/rooms/47555891?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669290943_lS7RiXdjv2Wmh9sQ,4.14
https://www.airbnb.co.kr/rooms/753539772578269750?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669290969_8Nb2YkXl2iyn%2Fw96,
https://www.airbnb.co.kr/rooms/701671291053624478?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669291009_cl1m0BgzQFf1L6xw,4.88
https://www.airbnb.co.kr/rooms/45660568?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669291044_luEfo1gP8Xu7Y0mn,4.17
https://www.airbnb.co.kr/rooms/765573477359199674?adults=1&children=0&infants=0&pets=0&check_in=2022-12-30&check_out=2023-01-01&source_impression_id=p3_1669290022_hK0ix3Jj0GPN5OQT,
https://www.airbnb.co.kr/rooms/31011798?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669290060_fXR5hvYCH%2FzpgZLL,4.49
https://www.airbnb.co.kr/rooms/32316447?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669290081_0ixx8usdPUyQS47L,4.58
https://www.airbnb.co.kr/rooms/27073168?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669290101_ZwXN7hu6eHXmEnUN,4.37
https://www.airbnb.co.kr/rooms/765527435334017163?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669290123_MU5y40bQm%2FJKY1i3,
https://www.airbnb.co.kr/rooms/39351428?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669290161_bv1eJxN%2FuC6WC8EM,4.56
https://www.airbnb.co.kr/rooms/42590036?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669290181_jW5BXTTtgvVxvW8h,4.57
https://www.airbnb.co.kr/rooms/662684816471147330?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290200_5JynxORzJuWZ3roZ,4.95
https://www.airbnb.co.kr/rooms/53248971?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669290222_hi8y9A3TJPQD8Akr,4.68
https://www.airbnb.co.kr/rooms/571275646211212319?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290245_XqmsvSCHNkXzWoup,
https://www.airbnb.co.kr/rooms/638214077528972825?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669290268_Yq0KjPXo3SVWGuG4,4.77
https://www.airbnb.co.kr/rooms/719006157509951156?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290289_tCIhYV65iSJwFV2t,4.91
https://www.airbnb.co.kr/rooms/50248035?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669290317_GD8IIa%2FSYdPFKF%2B6,4.84
https://www.airbnb.co.kr/rooms/15237676?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669290339_8SwGrPdCLQKlp4OZ,4.14
https://www.airbnb.co.kr/rooms/35010465?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669290362_3vsmyBt60vKqT7jY,4.3
https://www.airbnb.co.kr/rooms/612042606019683036?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669290381_ey5sXKNTZCgQ7umo,4.46
https://www.airbnb.co.kr/rooms/22089210?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290403_Y6lmvW2E7SllZqpe,4.72
https://www.airbnb.co.kr/rooms/579946452279376543?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669290422_OTdGSkGv6ISORHOp,4.72
https://www.airbnb.co.kr/rooms/22155539?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290444_dty85OakLNwq7oyS,4.73
https://www.airbnb.co.kr/rooms/20225585?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669290465_4Tyi5UbWcJ1debkz,4.38
https://www.airbnb.co.kr/rooms/41865553?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290489_Ry3rqVqK2AjysqNY,4.57
https://www.airbnb.co.kr/rooms/32996608?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669290548_jPdcdBml79OejY90,4.47
https://www.airbnb.co.kr/rooms/43089357?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290568_3%2BJLPY0Q1PkNmI1q,4.15
https://www.airbnb.co.kr/rooms/42440929?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669290589_Y2ZTRpdq%2BgM8glIm,4.49
https://www.airbnb.co.kr/rooms/19217227?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669290610_YyGrFpIp12sfzLEr,4.83
https://www.airbnb.co.kr/rooms/734729422644525805?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669290631_t90wqwoqZ4u5cX02,4.52
https://www.airbnb.co.kr/rooms/37438446?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669290660_lEDT2Am0HZSNvaLk,4.47
https://www.airbnb.co.kr/rooms/640398360627602926?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669290686_%2FUzBcka3nqNX2RlP,4.22
https://www.airbnb.co.kr/rooms/721511623622195224?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669290712_W9YA5zSD8dozTuT5,
https://www.airbnb.co.kr/rooms/35438787?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669290750_XOJdBsVLuYhHQT%2BH,4.49
